8.774123	-0.044552	 0.054114	
8.824698	-0.055690	 0.055864	
8.920359	-0.057143	 0.097716	
9.102661	-0.037080	 0.245118	
9.430091	0.031172	 0.538322	
9.923149	0.115762	 0.928984	
10.487344	0.223592	 1.312397	
10.902577	0.330317	 1.483472	
11.132056	0.399449	 1.391824	
10.703171	0.395501	 0.779432	
10.691787	0.374366	 0.687145	
10.345226	0.314411	 0.421746	
10.084054	0.242938	 0.263645	
10.064524	0.167073	 0.228163	
9.624110	0.069040	 -0.161177	
9.402782	0.029324	 -0.328401	
9.437497	-0.004379	 -0.273992	
9.066990	-0.020638	 -0.322355	
9.301269	-0.000520	 -0.128365	
9.513646	0.004146	 0.003695	
9.801919	0.025952	 0.143287	
10.019263	0.065712	 0.243023	
9.903625	0.115088	 0.134729	
10.014112	0.116785	 0.170654	
9.764364	0.078152	 -0.009003	
9.639066	0.087042	 -0.047238	
9.760592	0.065270	 0.060493	
9.539869	0.062976	 0.042659	
9.617344	0.050363	 0.076853	
9.278453	0.037849	 -0.077954	
9.466331	0.043709	 0.100501	
9.469065	0.029629	 0.232960	
9.263604	0.011173	 0.159315	
9.315148	0.011332	 0.167075	
9.424737	-0.007371	 0.175708	
9.289215	-0.022056	 0.091811	
9.272425	-0.019393	 0.115178	
9.189048	-0.012840	 0.139339	
9.201239	0.017573	 0.191012	
9.361750	0.061748	 0.251145	
9.156871	0.071201	 0.074792	
9.122458	0.063893	 -0.036054	
9.080230	0.086109	 -0.017548	
8.858106	0.114940	 0.046300	
8.906339	0.140853	 0.201039	
8.348835	0.078509	 0.032838	
8.292875	0.053616	 0.088030	
7.608681	0.023001	 -0.070480	
7.789651	0.030640	 0.064046	
7.612032	0.026549	 0.054579	
7.527710	0.052325	 0.096464	
7.485699	0.055367	 0.166607	
7.309180	0.058783	 0.139855	
7.149573	0.067469	 0.088418	
7.085154	0.081907	 0.038977	
6.997572	0.086790	 0.021083	
6.825342	0.109513	 0.092705	
6.576236	0.082086	 0.215217	
6.379420	0.063899	 0.258495	
6.120351	0.019258	 0.117481	
6.003426	-0.026978	 0.067164	
5.702055	-0.037361	 -0.014015	
5.628470	0.002559	 0.044271	
5.293687	-0.017332	 0.077766	
5.264848	-0.084021	 0.145925	
5.051776	-0.050991	 0.129351	
4.952166	0.035528	 0.032147	
4.880399	0.058817	 0.024499	
4.852591	0.005637	 0.036601	
4.666479	-0.107546	 0.038032	
4.411484	-0.149086	 0.029172	
4.322551	-0.141119	 0.035581	
4.102811	-0.109239	 0.017497	
4.027519	-0.091146	 0.015978	
3.932977	-0.143976	 -0.009096	
3.991096	-0.223244	 0.013637	
3.951493	-0.303429	 0.028479	
3.821075	-0.341804	 -0.001028	
3.832492	-0.392894	 -0.015717	
3.636315	-0.460598	 -0.046668	
