8.779650	-0.042463	 0.083014	
8.871938	-0.047169	 0.116820	
9.044343	-0.034202	 0.190010	
9.329903	0.001510	 0.323735	
9.711203	0.056805	 0.471956	
10.015101	0.085516	 0.485325	
10.317403	0.090917	 0.429293	
10.235674	0.088417	 0.255783	
10.339701	0.072102	 0.151103	
10.043746	0.044891	 -0.014700	
10.073573	0.018249	 -0.019687	
9.820958	-0.014168	 0.010341	
9.528447	-0.037090	 0.035699	
9.595173	-0.051902	 0.049363	
9.718142	-0.063100	 0.010703	
9.610310	-0.051580	 -0.105857	
9.647796	-0.054148	 -0.100399	
9.600373	-0.060647	 -0.029210	
9.787123	-0.063386	 0.014437	
9.747567	-0.076249	 0.009830	
9.673638	-0.073698	 -0.002881	
9.596496	-0.053790	 0.027600	
9.759163	-0.041008	 0.014970	
9.745155	-0.060511	 -0.002111	
9.734645	-0.075147	 -0.060083	
9.779451	-0.078722	 -0.071768	
9.694336	-0.101957	 -0.037051	
9.342406	-0.081901	 -0.020464	
9.484985	-0.089043	 -0.029097	
9.402065	-0.100842	 -0.063944	
9.404642	-0.108715	 -0.011097	
9.434258	-0.112366	 0.088369	
9.313115	-0.111531	 0.082164	
9.265919	-0.105086	 0.052462	
9.231634	-0.111099	 0.015921	
9.236639	-0.107188	 0.006406	
9.270041	-0.101042	 0.031796	
9.166901	-0.097381	 0.059728	
9.136431	-0.073350	 0.058852	
9.126385	-0.062100	 0.035625	
9.092589	-0.075066	 -0.042831	
9.033271	-0.085667	 -0.133749	
9.037225	-0.082193	 -0.118979	
8.896133	-0.070147	 -0.020229	
8.888428	-0.062395	 0.057028	
8.242506	-0.087980	 -0.011994	
8.186227	-0.093542	 0.023517	
8.172361	-0.095641	 0.055537	
7.977041	-0.095046	 0.042288	
7.841089	-0.088622	 0.029832	
7.773855	-0.076034	 0.042764	
7.577283	-0.073969	 0.068107	
7.410855	-0.070847	 0.038747	
7.273361	-0.070528	 -0.004854	
6.774245	-0.072460	 -0.099309	
6.776664	-0.065262	 -0.093145	
6.517996	-0.042670	 -0.019974	
6.414870	-0.053301	 0.112895	
6.221206	-0.065089	 0.163577	
6.151566	-0.074771	 0.104070	
5.897097	-0.090621	 0.045135	
5.821728	-0.072069	 0.026761	
5.583209	-0.029960	 0.058787	
5.275369	-0.065208	 0.106136	
5.268055	-0.086613	 0.150969	
5.106744	-0.053667	 0.157835	
4.924339	-0.011527	 0.041462	
4.869450	-0.057223	 0.029160	
4.695697	-0.120004	 0.032267	
4.489765	-0.130873	 0.046385	
4.405357	-0.117684	 0.050783	
4.278938	-0.100493	 0.047881	
4.245079	-0.092781	 0.037297	
4.107100	-0.125208	 0.003827	
4.096708	-0.169815	 0.010658	
3.966488	-0.201239	 0.004972	
3.888855	-0.226411	 -0.003525	
3.773444	-0.257339	 -0.016685	
3.753189	-0.289775	 -0.033305	
3.689984	-0.342633	 -0.010242	
3.764236	-0.326360	 0.013402	
3.767293	-0.284796	 0.018279	
3.825731	-0.234457	 0.006901	
3.827387	-0.183849	 -0.011771	
3.853948	-0.147505	 -0.015953	
3.838954	-0.093741	 -0.001943	
3.804359	0.007811	 0.006431	
3.823197	0.071715	 0.010638	
3.706250	-0.050668	 -0.012612	
3.663135	-0.196207	 -0.032920	
3.672628	-0.290621	 -0.018903	
3.685688	-0.245478	 -0.019460	
3.707700	-0.088487	 -0.033769	
3.754108	0.026353	 0.016754	
3.845120	0.043058	 0.051596	
3.961970	0.051237	 0.030608	
4.075448	0.082197	 -0.094590	
4.207673	0.135780	 -0.280090	
4.298490	0.173191	 -0.286474	
