8.752847	-0.071112	 0.099067	
8.825394	-0.060218	 0.142972	
8.992038	-0.045967	 0.216169	
9.276440	-0.007371	 0.325446	
9.663488	0.045327	 0.462991	
9.995770	0.093507	 0.527989	
10.102684	0.088185	 0.430143	
10.121870	0.067764	 0.287561	
9.939421	0.044482	 0.109709	
10.001055	0.017695	 0.017308	
10.068594	-0.009960	 -0.065072	
9.943743	-0.044055	 -0.108406	
9.775797	-0.082424	 -0.075951	
9.686620	-0.110413	 -0.030158	
9.744731	-0.134991	 -0.005963	
9.680295	-0.148261	 -0.072058	
9.595951	-0.126407	 -0.158002	
9.669701	-0.125715	 -0.145310	
9.317289	-0.122661	 -0.094047	
9.494607	-0.112169	 -0.011865	
9.682660	-0.116304	 0.021155	
9.543172	-0.108568	 -0.001335	
9.652917	-0.087771	 0.045512	
9.592721	-0.065592	 -0.002566	
9.738476	-0.081187	 -0.000117	
9.654988	-0.091478	 -0.075045	
9.545935	-0.091833	 -0.075401	
9.588853	-0.116124	 -0.032852	
9.359457	-0.101058	 -0.018772	
9.539661	-0.113580	 -0.025876	
9.467760	-0.129693	 -0.074507	
9.394081	-0.141449	 -0.034226	
9.524715	-0.149417	 0.054388	
9.451533	-0.149824	 0.059274	
9.509778	-0.137680	 0.040983	
9.410777	-0.140401	 -0.010957	
9.288802	-0.137184	 -0.038158	
9.246104	-0.128442	 -0.015115	
9.094023	-0.120959	 0.011214	
9.115665	-0.097387	 0.021919	
9.212838	-0.088523	 0.001389	
9.073686	-0.098362	 -0.089853	
8.890556	-0.106391	 -0.183300	
8.900059	-0.094002	 -0.032127	
8.768247	-0.110283	 0.055912	
8.687661	-0.130194	 0.062780	
8.238656	-0.135656	 -0.027896	
8.077919	-0.136989	 -0.002200	
7.969916	-0.132807	 0.030086	
7.882433	-0.131124	 0.031141	
7.864666	-0.124928	 0.029431	
7.793386	-0.108990	 0.036552	
7.598212	-0.104869	 0.053955	
7.428766	-0.101460	 0.019317	
7.286419	-0.100462	 -0.022734	
7.000141	-0.095158	 -0.091817	
6.745394	-0.091423	 -0.118020	
6.666972	-0.072308	 -0.053192	
6.310571	-0.077636	 0.094101	
6.163255	-0.088762	 0.129897	
6.099315	-0.096623	 0.085322	
5.917368	-0.105545	 0.040656	
5.815911	-0.085469	 0.020374	
5.627085	-0.051742	 0.051219	
5.539699	-0.053572	 0.093800	
5.233699	-0.116585	 0.100598	
5.119627	-0.116583	 0.137690	
4.987655	-0.077830	 0.141591	
4.956968	-0.037221	 0.068190	
4.908435	-0.042715	 0.055668	
4.869089	-0.099152	 0.052008	
4.711967	-0.166953	 0.051462	
4.500935	-0.176143	 0.055417	
4.407631	-0.161099	 0.054457	
4.269038	-0.143310	 0.040925	
4.232795	-0.135852	 0.029144	
4.143406	-0.158672	 -0.003727	
3.863375	-0.237009	 -0.022630	
3.922726	-0.252872	 -0.000285	
3.816411	-0.280597	 -0.022799	
3.767507	-0.299242	 -0.043537	
3.677671	-0.334644	 -0.014191	
3.745809	-0.300928	 0.025547	
3.742003	-0.250642	 0.034812	
3.810671	-0.194066	 0.032134	
3.791438	-0.124259	 0.010777	
3.844891	-0.077466	 0.013786	
3.846006	0.003431	 0.026237	
3.846978	0.105877	 0.026568	
3.783859	0.195930	 -0.003004	
3.664877	0.044665	 -0.045374	
3.628487	-0.106327	 -0.055782	
3.647205	-0.194171	 -0.026302	
3.687016	-0.152669	 -0.020952	
3.678235	-0.005867	 -0.062956	
3.705593	0.081310	 -0.029225	
3.817910	0.082935	 0.013155	
3.896696	0.088631	 -0.005700	
4.061560	0.125207	 -0.073428	
4.206552	0.186941	 -0.271073	
4.337487	0.225799	 -0.272366	
4.455595	0.197301	 -0.066397	
4.591573	0.059458	 0.103150	
4.745909	0.004586	 0.091599	
4.874410	-0.043114	 0.027275	
5.061832	-0.036500	 -0.001801	
5.260091	-0.003611	 -0.012849	
5.472027	0.035308	 -0.019130	
5.655100	0.081184	 -0.045105	
5.848069	0.109780	 -0.053669	
